dataset_folder,num_views,main_view_iou,other_views_average_iou
/scratch/cl927/datasets/Toys4k/subset_100/renders/018_01c0a6cdf4d0753e15f36e62dc22daff32974c43fec4e23f78c14494f3e34a10,5,0.7529853393237171,0.7639618145960433
/scratch/cl927/datasets/Toys4k/subset_100/renders/018_01c0a6cdf4d0753e15f36e62dc22daff32974c43fec4e23f78c14494f3e34a10,5,0.8604011693536716,0.8496353792422817
/scratch/cl927/datasets/Toys4k/subset_100/renders/018_01c0a6cdf4d0753e15f36e62dc22daff32974c43fec4e23f78c14494f3e34a10,5,0.7786906001181667,0.7921512466696491
/scratch/cl927/datasets/Toys4k/subset_100/renders/018_01c0a6cdf4d0753e15f36e62dc22daff32974c43fec4e23f78c14494f3e34a10,5,0.707261766495216,0.6557005300622291
/scratch/cl927/datasets/Toys4k/subset_100/renders/019_01e71014150abbdd1c8e1b5e1730451b32f21e59eb76808cfa8041a2710a6ac5,5,0.9123644192137342,0.9095352284141002
/scratch/cl927/datasets/Toys4k/subset_100/renders/019_01e71014150abbdd1c8e1b5e1730451b32f21e59eb76808cfa8041a2710a6ac5,5,0.9732166915159245,0.980576165004842
/scratch/cl927/datasets/Toys4k/subset_100/renders/019_01e71014150abbdd1c8e1b5e1730451b32f21e59eb76808cfa8041a2710a6ac5,5,0.9590057757661653,0.9370716822275469
/scratch/cl927/datasets/Toys4k/subset_100/renders/019_01e71014150abbdd1c8e1b5e1730451b32f21e59eb76808cfa8041a2710a6ac5,5,0.9592055152475468,0.9637424177791261
/scratch/cl927/datasets/Toys4k/subset_100/renders/019_01e71014150abbdd1c8e1b5e1730451b32f21e59eb76808cfa8041a2710a6ac5,5,0.9311752144851724,0.8966263368297883
/scratch/cl927/datasets/Toys4k/subset_100/renders/020_01f343e76fabec045e80a09e2d6e970b03565a4f4287173e80989a0c992daf43,5,0.6387985756309026,0.6336551819540555
/scratch/cl927/datasets/Toys4k/subset_100/renders/020_01f343e76fabec045e80a09e2d6e970b03565a4f4287173e80989a0c992daf43,5,0.9082732741676097,0.9154516576711049
/scratch/cl927/datasets/Toys4k/subset_100/renders/020_01f343e76fabec045e80a09e2d6e970b03565a4f4287173e80989a0c992daf43,5,0.8878663379895919,0.894614204880052
/scratch/cl927/datasets/Toys4k/subset_100/renders/020_01f343e76fabec045e80a09e2d6e970b03565a4f4287173e80989a0c992daf43,5,0.8040678715525341,0.7945267053466556
/scratch/cl927/datasets/Toys4k/subset_100/renders/020_01f343e76fabec045e80a09e2d6e970b03565a4f4287173e80989a0c992daf43,5,0.6666318101014326,0.666444925412876
/scratch/cl927/datasets/Toys4k/subset_100/renders/021_01ff000e705ad0f71d1056cda6a48045bfa8cc5a42e3c352f8972502ccaef0cc,5,0.8995616615116037,0.8979091875462629
/scratch/cl927/datasets/Toys4k/subset_100/renders/021_01ff000e705ad0f71d1056cda6a48045bfa8cc5a42e3c352f8972502ccaef0cc,5,0.9320074271166325,0.9256661927482256
/scratch/cl927/datasets/Toys4k/subset_100/renders/021_01ff000e705ad0f71d1056cda6a48045bfa8cc5a42e3c352f8972502ccaef0cc,5,0.953182000449891,0.9448250625101389
/scratch/cl927/datasets/Toys4k/subset_100/renders/021_01ff000e705ad0f71d1056cda6a48045bfa8cc5a42e3c352f8972502ccaef0cc,5,0.8893932764530008,0.8802350393961217
/scratch/cl927/datasets/Toys4k/subset_100/renders/021_01ff000e705ad0f71d1056cda6a48045bfa8cc5a42e3c352f8972502ccaef0cc,5,0.8719956816497562,0.8364059680717056
/scratch/cl927/datasets/Toys4k/subset_100/renders/022_020010f8402e7f9f8cf1d6dd1347b5c0ce8b26a9430067acb1fb0910707fe82e,5,0.8883100580574298,0.7362107242881237
/scratch/cl927/datasets/Toys4k/subset_100/renders/022_020010f8402e7f9f8cf1d6dd1347b5c0ce8b26a9430067acb1fb0910707fe82e,5,0.7125344774747165,0.8450204580843135
/scratch/cl927/datasets/Toys4k/subset_100/renders/022_020010f8402e7f9f8cf1d6dd1347b5c0ce8b26a9430067acb1fb0910707fe82e,5,0.8576646424810093,0.7720113408003004
/scratch/cl927/datasets/Toys4k/subset_100/renders/022_020010f8402e7f9f8cf1d6dd1347b5c0ce8b26a9430067acb1fb0910707fe82e,5,0.907940547938627,0.7695719781340936
/scratch/cl927/datasets/Toys4k/subset_100/renders/022_020010f8402e7f9f8cf1d6dd1347b5c0ce8b26a9430067acb1fb0910707fe82e,5,0.8649772433556218,0.7449081159946103
/scratch/cl927/datasets/Toys4k/subset_100/renders/023_02065ccd712325346ad7ad3301ac3cfc46cf92a7e04abbde04f0721c159e8d90,5,0.8958917121823795,0.902840369681633
